date,underlying,commodity_id,rank,member_name,long_position,long_position_change,short_position,short_position_change
2024-12-23,IF,IF,14,宝城期货,4740.0,35.0,,
2024-12-23,IF,,15,中泰期货,,,3495.0,-48.0
2024-12-23,IF,IF,15,光大期货,4616.0,497.0,,
2024-12-23,IF,IF,16,一德期货,4191.0,75.0,,
2024-12-23,IF,,16,方正中期,,,3256.0,7.0
2024-12-23,IF,,17,华闻期货,,,3028.0,132.0
2024-12-23,IF,IF,17,南华期货,3691.0,6.0,,
2024-12-23,IF,IF,18,大越期货,3517.0,-30.0,,
2024-12-23,IF,,18,摩根大通,,,2993.0,0.0
2024-12-23,IF,IF,19,招商期货,3009.0,233.0,,
2024-12-23,IF,,19,永安期货,,,2868.0,-245.0
2024-12-23,IF,IF,20,中金期货,2713.0,874.0,,
2024-12-23,IF,,20,国富期货,,,2134.0,7.0
﻿2024-12-24,IF,,1,中信期货,,,44375.0,-1998.0
2024-12-24,IF,IF,1,国泰君安,43211.0,-286.0,,
2024-12-24,IF,IF,2,中信期货,20582.0,-1291.0,,
2024-12-24,IF,,2,国泰君安,,,37297.0,-840.0
2024-12-24,IF,IF,3,东证期货,12406.0,798.0,,
2024-12-24,IF,,3,海通期货,,,24496.0,-33.0
2024-12-24,IF,IF,4,华泰期货,9470.0,457.0,,
2024-12-24,IF,,4,广发期货,,,17791.0,588.0
2024-12-24,IF,,5,东证期货,,,16222.0,310.0
2024-12-24,IF,IF,5,海通期货,9351.0,-255.0,,
2024-12-24,IF,,6,国投期货,,,14098.0,-514.0
2024-12-24,IF,IF,6,银河期货,8151.0,170.0,,
2024-12-24,IF,,7,华泰期货,,,12163.0,-35.0
2024-12-24,IF,IF,7,广发期货,7165.0,272.0,,
2024-12-24,IF,IF,8,永安期货,6912.0,-209.0,,
2024-12-24,IF,,8,瑞银期货,,,11631.0,215.0
2024-12-24,IF,,9,国信期货,,,8227.0,425.0
2024-12-24,IF,IF,9,浙商期货,6870.0,115.0,,
2024-12-24,IF,,10,中信建投,,,7057.0,856.0
2024-12-24,IF,IF,10,国投期货,6629.0,-680.0,,
2024-12-24,IF,IF,11,国信期货,6294.0,310.0,,
2024-12-24,IF,,11,招商期货,,,7048.0,132.0
2024-12-24,IF,IF,12,中信建投,5990.0,758.0,,
2024-12-24,IF,,12,银河期货,,,4926.0,-104.0
2024-12-24,IF,IF,13,申银万国,5035.0,-344.0,4401.0,76.0
2024-12-24,IF,,14,中银期货,,,3986.0,7.0
2024-12-24,IF,IF,14,宝城期货,4677.0,-63.0,,
2024-12-24,IF,IF,15,一德期货,4478.0,287.0,,
2024-12-24,IF,,15,中泰期货,,,3644.0,149.0
2024-12-24,IF,IF,16,光大期货,3871.0,-145.0,,
2024-12-24,IF,,16,摩根大通,,,3238.0,245.0
2024-12-24,IF,IF,17,南华期货,3725.0,34.0,,
2024-12-24,IF,,17,永安期货,,,3202.0,334.0
2024-12-24,IF,IF,18,大越期货,3309.0,-208.0,,
2024-12-24,IF,,18,方正中期,,,3124.0,-132.0
2024-12-24,IF,,19,华闻期货,,,2930.0,-98.0
2024-12-24,IF,IF,19,招商期货,2950.0,-59.0,,
2024-12-24,IF,IF,20,中金期货,2706.0,-7.0,,
2024-12-24,IF,,20,国富期货,,,2178.0,44.0
﻿2024-12-25,IF,,1,中信期货,,,44339.0,-36.0
2024-12-25,IF,IF,1,国泰君安,43180.0,-31.0,,
2024-12-25,IF,IF,2,中信期货,20514.0,-68.0,,
2024-12-25,IF,,2,国泰君安,,,37320.0,23.0
2024-12-25,IF,IF,3,东证期货,10993.0,-1413.0,,
2024-12-25,IF,,3,海通期货,,,24442.0,-54.0
2024-12-25,IF,,4,广发期货,,,17244.0,-547.0
2024-12-25,IF,IF,4,海通期货,9235.0,-116.0,,
2024-12-25,IF,,5,东证期货,,,14635.0,-1587.0
2024-12-25,IF,IF,5,华泰期货,9099.0,-371.0,,
2024-12-25,IF,,6,国投期货,,,13991.0,-107.0
2024-12-25,IF,IF,6,银河期货,8065.0,-86.0,,
2024-12-25,IF,,7,华泰期货,,,12185.0,22.0
2024-12-25,IF,IF,7,国投期货,7787.0,1158.0,,
2024-12-25,IF,IF,8,广发期货,7016.0,-149.0,,
2024-12-25,IF,,8,瑞银期货,,,11629.0,-2.0
2024-12-25,IF,,9,国信期货,,,8024.0,-203.0
2024-12-25,IF,IF,9,浙商期货,6937.0,67.0,,
2024-12-25,IF,IF,10,国信期货,6451.0,157.0,,
2024-12-25,IF,,10,招商期货,,,6633.0,-415.0
2024-12-25,IF,,11,中信建投,,,5960.0,-1097.0
2024-12-25,IF,IF,11,永安期货,6280.0,-632.0,,
2024-12-25,IF,IF,12,申银万国,5037.0,2.0,,
2024-12-25,IF,,12,银河期货,,,4889.0,-37.0
2024-12-25,IF,IF,13,中信建投,4900.0,-1090.0,,
2024-12-25,IF,,13,申银万国,,,4308.0,-93.0
2024-12-25,IF,,14,中银期货,,,4015.0,29.0
2024-12-25,IF,IF,14,光大期货,4578.0,91.0,,
2024-12-25,IF,,15,中泰期货,,,3594.0,-50.0
2024-12-25,IF,IF,15,宝城期货,4537.0,-140.0,,
2024-12-25,IF,IF,16,一德期货,4480.0,2.0,,
2024-12-25,IF,,16,摩根大通,,,3238.0,0.0
2024-12-25,IF,IF,17,南华期货,3996.0,271.0,,
2024-12-25,IF,,17,方正中期,,,3057.0,-67.0
2024-12-25,IF,,18,华闻期货,,,2765.0,-165.0
2024-12-25,IF,IF,18,大越期货,3251.0,-58.0,,
2024-12-25,IF,IF,19,中金期货,2706.0,0.0,,
2024-12-25,IF,,19,永安期货,,,2668.0,-534.0
2024-12-25,IF,,20,国富期货,,,2322.0,144.0
2024-12-25,IF,IF,20,招商期货,2633.0,-317.0,,
﻿2024-12-26,IF,,1,中信期货,,,42766.0,-1573.0
2024-12-26,IF,IF,1,国泰君安,40932.0,-2248.0,,
2024-12-26,IF,IF,2,中信期货,19664.0,-850.0,,
2024-12-26,IF,,2,国泰君安,,,35325.0,-1995.0
2024-12-26,IF,IF,3,东证期货,10960.0,-33.0,,
2024-12-26,IF,,3,海通期货,,,23955.0,-487.0
2024-12-26,IF,IF,4,华泰期货,8979.0,-120.0,,
2024-12-26,IF,,4,广发期货,,,17398.0,154.0
2024-12-26,IF,,5,东证期货,,,14840.0,205.0
2024-12-26,IF,IF,5,海通期货,8616.0,-619.0,,
2024-12-26,IF,,6,国投期货,,,12636.0,-1355.0
2024-12-26,IF,IF,6,银河期货,7784.0,-281.0,,
2024-12-26,IF,,7,华泰期货,,,12615.0,430.0
2024-12-26,IF,IF,7,广发期货,7082.0,66.0,,
2024-12-26,IF,IF,8,浙商期货,6862.0,-75.0,,
2024-12-26,IF,,8,瑞银期货,,,11665.0,36.0
2024-12-26,IF,IF,9,国信期货,6464.0,13.0,8365.0,341.0
2024-12-26,IF,IF,10,国投期货,6279.0,-1508.0,,
2024-12-26,IF,,10,招商期货,,,6499.0,-134.0
2024-12-26,IF,,11,中信建投,,,6420.0,460.0
2024-12-26,IF,IF,11,永安期货,6268.0,-12.0,,
2024-12-26,IF,IF,12,中信建投,5826.0,926.0,,
2024-12-26,IF,,12,银河期货,,,4406.0,-483.0
2024-12-26,IF,IF,13,申银万国,5043.0,6.0,4172.0,-136.0
2024-12-26,IF,,14,中泰期货,,,3243.0,-351.0
2024-12-26,IF,IF,14,南华期货,5033.0,67.0,,
2024-12-26,IF,IF,15,宝城期货,4515.0,-22.0,,
2024-12-26,IF,,15,摩根大通,,,3238.0,0.0
2024-12-26,IF,IF,16,一德期货,4465.0,-15.0,,
2024-12-26,IF,,16,方正中期,,,3077.0,20.0
2024-12-26,IF,IF,17,光大期货,4184.0,-394.0,,
2024-12-26,IF,,17,永安期货,,,2898.0,230.0
2024-12-26,IF,,18,中银期货,,,2623.0,23.0
2024-12-26,IF,IF,18,大越期货,3271.0,20.0,,
2024-12-26,IF,IF,19,中金期货,2706.0,0.0,,
2024-12-26,IF,,19,国富期货,,,2336.0,14.0
2024-12-26,IF,,20,中金财富,,,1981.0,399.0
2024-12-26,IF,IF,20,招商期货,2619.0,-14.0,,
﻿2024-12-27,IF,,1,中信期货,,,45840.0,3074.0
2024-12-27,IF,IF,1,国泰君安,45207.0,4275.0,,
2024-12-27,IF,IF,2,中信期货,23098.0,3434.0,,
2024-12-27,IF,,2,国泰君安,,,40620.0,5295.0
2024-12-27,IF,IF,3,东证期货,12336.0,1376.0,,
2024-12-27,IF,,3,海通期货,,,25832.0,1877.0
2024-12-27,IF,,4,广发期货,,,18621.0,1223.0
2024-12-27,IF,IF,4,海通期货,11254.0,2638.0,,
2024-12-27,IF,,5,东证期货,,,16528.0,1688.0
2024-12-27,IF,IF,5,华泰期货,9221.0,242.0,,
2024-12-27,IF,,6,国投期货,,,14155.0,1519.0
2024-12-27,IF,IF,6,银河期货,8789.0,1005.0,,
2024-12-27,IF,,7,华泰期货,,,12919.0,304.0
2024-12-27,IF,IF,7,广发期货,7704.0,622.0,,
2024-12-27,IF,IF,8,国投期货,7453.0,1174.0,,
2024-12-27,IF,,8,瑞银期货,,,11738.0,73.0
2024-12-27,IF,IF,9,国信期货,7230.0,766.0,9080.0,715.0
2024-12-27,IF,,10,招商期货,,,6780.0,281.0
2024-12-27,IF,IF,10,浙商期货,6997.0,135.0,,
2024-12-27,IF,,11,中信建投,,,5758.0,-662.0
2024-12-27,IF,IF,11,永安期货,6359.0,91.0,,
2024-12-27,IF,IF,12,中信建投,5166.0,-660.0,,
2024-12-27,IF,,12,银河期货,,,4797.0,391.0
2024-12-27,IF,IF,13,申银万国,5111.0,68.0,4252.0,80.0
2024-12-27,IF,IF,14,一德期货,4518.0,53.0,,
2024-12-27,IF,,14,中银期货,,,4077.0,55.0
2024-12-27,IF,,15,中泰期货,,,3904.0,661.0
2024-12-27,IF,IF,15,宝城期货,4498.0,-17.0,,
2024-12-27,IF,IF,16,南华期货,4122.0,119.0,,
2024-12-27,IF,,16,永安期货,,,3549.0,651.0
2024-12-27,IF,IF,17,光大期货,3844.0,285.0,,
2024-12-27,IF,,17,华闻期货,,,3486.0,949.0
2024-12-27,IF,IF,18,大越期货,3551.0,280.0,,
2024-12-27,IF,,18,摩根大通,,,3159.0,-79.0
2024-12-27,IF,IF,19,招商期货,2869.0,250.0,,
2024-12-27,IF,,19,方正中期,,,3025.0,-52.0
2024-12-27,IF,IF,20,华闻期货,2268.0,559.0,,
2024-12-27,IF,,20,国富期货,,,2208.0,-128.0
﻿2024-12-30,IF,,1,中信期货,,,44402.0,-1438.0
2024-12-30,IF,IF,1,国泰君安,43237.0,-1970.0,,
2024-12-30,IF,IF,2,中信期货,21350.0,-1748.0,,
2024-12-30,IF,,2,国泰君安,,,37816.0,-2804.0
2024-12-30,IF,IF,3,东证期货,11406.0,-930.0,,
2024-12-30,IF,,3,海通期货,,,24809.0,-1023.0
2024-12-30,IF,IF,4,华泰期货,9135.0,-86.0,,
2024-12-30,IF,,4,广发期货,,,18319.0,-302.0
2024-12-30,IF,,5,东证期货,,,14999.0,-1529.0
2024-12-30,IF,IF,5,海通期货,8936.0,-2318.0,,
2024-12-30,IF,,6,华泰期货,,,13236.0,317.0
2024-12-30,IF,IF,6,银河期货,8715.0,-74.0,,
2024-12-30,IF,,7,国投期货,,,13177.0,-978.0
2024-12-30,IF,IF,7,广发期货,7525.0,-179.0,,
2024-12-30,IF,IF,8,国投期货,6842.0,-611.0,,
2024-12-30,IF,,8,瑞银期货,,,11750.0,12.0
2024-12-30,IF,,9,国信期货,,,8099.0,-981.0
2024-12-30,IF,IF,9,浙商期货,6737.0,-260.0,,
2024-12-30,IF,IF,10,国信期货,6464.0,-766.0,,
2024-12-30,IF,,10,招商期货,,,6500.0,-280.0
2024-12-30,IF,,11,中信建投,,,6007.0,249.0
2024-12-30,IF,IF,11,永安期货,6250.0,-109.0,,
2024-12-30,IF,IF,12,中信建投,5848.0,682.0,,
2024-12-30,IF,,12,银河期货,,,4413.0,-384.0
2024-12-30,IF,IF,13,申银万国,4967.0,-144.0,4306.0,54.0
2024-12-30,IF,IF,14,一德期货,4547.0,29.0,,
2024-12-30,IF,,14,中银期货,,,4072.0,-5.0
2024-12-30,IF,IF,15,宝城期货,4485.0,-13.0,,
2024-12-30,IF,,15,永安期货,,,3593.0,44.0
2024-12-30,IF,,16,中泰期货,,,3561.0,-343.0
2024-12-30,IF,IF,16,光大期货,4340.0,-156.0,,
2024-12-30,IF,IF,17,南华期货,4149.0,27.0,,
2024-12-30,IF,,17,方正中期,,,3238.0,213.0
2024-12-30,IF,IF,18,大越期货,3469.0,-82.0,,
2024-12-30,IF,,18,摩根大通,,,3159.0,0.0
2024-12-30,IF,,19,华闻期货,,,3020.0,-466.0
2024-12-30,IF,IF,19,招商期货,2801.0,-68.0,,
2024-12-30,IF,IF,20,东海期货,1977.0,-180.0,,
2024-12-30,IF,,20,国富期货,,,2194.0,-14.0
﻿2024-12-31,IF,,1,中信期货,,,46034.0,1632.0
2024-12-31,IF,IF,1,国泰君安,46408.0,3171.0,,
2024-12-31,IF,IF,2,中信期货,23598.0,2248.0,,
2024-12-31,IF,,2,国泰君安,,,39935.0,2119.0
2024-12-31,IF,IF,3,东证期货,12027.0,621.0,,
2024-12-31,IF,,3,海通期货,,,26152.0,1343.0
2024-12-31,IF,,4,广发期货,,,18279.0,-40.0
2024-12-31,IF,IF,4,海通期货,10678.0,1742.0,,
2024-12-31,IF,,5,东证期货,,,15660.0,661.0
2024-12-31,IF,IF,5,华泰期货,9393.0,258.0,,
2024-12-31,IF,,6,华泰期货,,,13699.0,463.0
2024-12-31,IF,IF,6,银河期货,8530.0,-185.0,,
2024-12-31,IF,,7,国投期货,,,12656.0,-521.0
2024-12-31,IF,IF,7,广发期货,8211.0,686.0,,
2024-12-31,IF,IF,8,浙商期货,7127.0,390.0,,
2024-12-31,IF,,8,瑞银期货,,,11250.0,-500.0
2024-12-31,IF,,9,国信期货,,,8433.0,334.0
2024-12-31,IF,IF,9,国投期货,6923.0,81.0,,
2024-12-31,IF,IF,10,国信期货,6886.0,422.0,,
2024-12-31,IF,,10,招商期货,,,6806.0,306.0
2024-12-31,IF,,11,中信建投,,,5519.0,-488.0
2024-12-31,IF,IF,11,永安期货,6636.0,386.0,,
2024-12-31,IF,IF,12,中信建投,5222.0,-626.0,,
2024-12-31,IF,,12,银河期货,,,5379.0,735.0
2024-12-31,IF,IF,13,申银万国,4945.0,-22.0,4575.0,269.0
2024-12-31,IF,IF,14,一德期货,4540.0,-7.0,,
2024-12-31,IF,,14,摩根大通,,,4179.0,414.0
2024-12-31,IF,,15,中银期货,,,4127.0,55.0
2024-12-31,IF,IF,15,宝城期货,4478.0,-7.0,,
2024-12-31,IF,IF,16,南华期货,4347.0,198.0,,
2024-12-31,IF,,16,永安期货,,,4007.0,414.0
2024-12-31,IF,IF,17,光大期货,4157.0,484.0,,
2024-12-31,IF,,17,华闻期货,,,3716.0,696.0
2024-12-31,IF,,18,中泰期货,,,3691.0,130.0
2024-12-31,IF,IF,18,大越期货,3560.0,91.0,,
2024-12-31,IF,IF,19,招商期货,3043.0,242.0,,
2024-12-31,IF,,19,方正中期,,,3326.0,88.0
2024-12-31,IF,IF,20,中泰期货,1983.0,-18.0,,
2024-12-31,IF,,20,国富期货,,,2363.0,169.0
﻿2025-01-02,IF,,1,中信期货,,,46909.0,875.0
2025-01-02,IF,IF,1,国泰君安,50738.0,4330.0,,
2025-01-02,IF,IF,2,中信期货,25875.0,2277.0,,
2025-01-02,IF,,2,国泰君安,,,42075.0,2140.0
2025-01-02,IF,IF,3,东证期货,13580.0,1553.0,,
2025-01-02,IF,,3,海通期货,,,26569.0,417.0
2025-01-02,IF,,4,广发期货,,,19062.0,783.0
2025-01-02,IF,IF,4,海通期货,11483.0,805.0,,
2025-01-02,IF,,5,东证期货,,,18354.0,2694.0
2025-01-02,IF,IF,5,华泰期货,10235.0,842.0,,
2025-01-02,IF,,6,华泰期货,,,14193.0,494.0
2025-01-02,IF,IF,6,广发期货,8387.0,176.0,,
2025-01-02,IF,,7,国投期货,,,12576.0,-80.0
2025-01-02,IF,IF,7,银河期货,8137.0,-393.0,,
2025-01-02,IF,IF,8,国信期货,7734.0,848.0,,
2025-01-02,IF,,8,瑞银期货,,,11094.0,-156.0
2025-01-02,IF,,9,国信期货,,,9583.0,1150.0
2025-01-02,IF,IF,9,永安期货,6820.0,184.0,,
2025-01-02,IF,IF,10,国投期货,6741.0,-182.0,,
2025-01-02,IF,,10,招商期货,,,6905.0,99.0
2025-01-02,IF,IF,11,中信建投,5988.0,766.0,6578.0,1059.0
2025-01-02,IF,IF,12,南华期货,5490.0,91.0,,
2025-01-02,IF,,12,银河期货,,,5256.0,151.0
2025-01-02,IF,IF,13,申银万国,5348.0,403.0,5248.0,673.0
2025-01-02,IF,,14,摩根大通,,,3852.0,-327.0
2025-01-02,IF,IF,14,浙商期货,5022.0,-129.0,,
2025-01-02,IF,IF,15,一德期货,4661.0,121.0,,
2025-01-02,IF,,15,中泰期货,,,3766.0,75.0
2025-01-02,IF,IF,16,宝城期货,4625.0,147.0,,
2025-01-02,IF,,16,方正中期,,,3345.0,19.0
2025-01-02,IF,IF,17,光大期货,4168.0,11.0,,
2025-01-02,IF,,17,永安期货,,,3257.0,-750.0
2025-01-02,IF,,18,华闻期货,,,3255.0,-461.0
2025-01-02,IF,IF,18,大越期货,3645.0,85.0,,
2025-01-02,IF,IF,19,东海期货,2776.0,303.0,,
2025-01-02,IF,,19,中银期货,,,2702.0,-20.0
2025-01-02,IF,,20,国富期货,,,2306.0,-57.0
2025-01-02,IF,IF,20,招商期货,2517.0,170.0,,
﻿2025-01-03,IF,,1,中信期货,,,45522.0,-1387.0
2025-01-03,IF,IF,1,国泰君安,51129.0,391.0,,
2025-01-03,IF,IF,2,中信期货,25216.0,-659.0,,
2025-01-03,IF,,2,国泰君安,,,41177.0,-898.0
2025-01-03,IF,IF,3,东证期货,12027.0,-1553.0,,
2025-01-03,IF,,3,海通期货,,,25881.0,-688.0
2025-01-03,IF,,4,东证期货,,,17899.0,-455.0
2025-01-03,IF,IF,4,海通期货,11322.0,-161.0,,
2025-01-03,IF,IF,5,华泰期货,9666.0,-569.0,,
2025-01-03,IF,,5,广发期货,,,17872.0,-1190.0
2025-01-03,IF,,6,华泰期货,,,13630.0,-563.0
2025-01-03,IF,IF,6,银河期货,8510.0,373.0,,
2025-01-03,IF,,7,国投期货,,,12800.0,224.0
2025-01-03,IF,IF,7,浙商期货,7269.0,294.0,,
2025-01-03,IF,IF,8,国信期货,7212.0,-522.0,,
2025-01-03,IF,,8,瑞银期货,,,11023.0,-71.0
2025-01-03,IF,,9,国信期货,,,9190.0,-393.0
2025-01-03,IF,IF,9,广发期货,6797.0,-1590.0,,
2025-01-03,IF,IF,10,国投期货,6773.0,32.0,,
2025-01-03,IF,,10,招商期货,,,6801.0,-104.0
2025-01-03,IF,,11,中信建投,,,5832.0,-746.0
2025-01-03,IF,IF,11,永安期货,6005.0,-815.0,,
2025-01-03,IF,IF,12,南华期货,5433.0,-57.0,,
2025-01-03,IF,,12,银河期货,,,5442.0,186.0
2025-01-03,IF,IF,13,中信建投,5294.0,-694.0,,
2025-01-03,IF,,13,申银万国,,,5429.0,181.0
2025-01-03,IF,,14,中银期货,,,4200.0,50.0
2025-01-03,IF,IF,14,申银万国,5252.0,-96.0,,
2025-01-03,IF,IF,15,一德期货,4632.0,-29.0,,
2025-01-03,IF,,15,摩根大通,,,3848.0,-4.0
2025-01-03,IF,,16,华闻期货,,,3832.0,577.0
2025-01-03,IF,IF,16,宝城期货,4522.0,-103.0,,
2025-01-03,IF,,17,中泰期货,,,3827.0,61.0
2025-01-03,IF,IF,17,光大期货,3873.0,-295.0,,
2025-01-03,IF,IF,18,大越期货,3646.0,1.0,,
2025-01-03,IF,,18,永安期货,,,3039.0,-218.0
2025-01-03,IF,,19,国富期货,,,2181.0,-125.0
2025-01-03,IF,IF,19,招商期货,2504.0,-13.0,,
2025-01-03,IF,IF,20,中金期货,2438.0,1400.0,,
2025-01-03,IF,,20,中金财富,,,2124.0,64.0
﻿2025-01-06,IF,,1,中信期货,,,46303.0,781.0
2025-01-06,IF,IF,1,国泰君安,50323.0,-806.0,,
2025-01-06,IF,IF,2,中信期货,25713.0,497.0,,
2025-01-06,IF,,2,国泰君安,,,38907.0,-2270.0
2025-01-06,IF,IF,3,东证期货,12429.0,402.0,,
2025-01-06,IF,,3,海通期货,,,25175.0,-706.0
2025-01-06,IF,,4,广发期货,,,18667.0,795.0
2025-01-06,IF,IF,4,海通期货,10181.0,-1141.0,,
2025-01-06,IF,,5,东证期货,,,17829.0,-70.0
2025-01-06,IF,IF,5,华泰期货,9891.0,225.0,,
2025-01-06,IF,,6,华泰期货,,,13657.0,27.0
2025-01-06,IF,IF,6,银河期货,8292.0,-218.0,,
2025-01-06,IF,,7,国投期货,,,12623.0,-177.0
2025-01-06,IF,IF,7,浙商期货,7326.0,57.0,,
2025-01-06,IF,IF,8,广发期货,7288.0,491.0,,
2025-01-06,IF,,8,瑞银期货,,,11006.0,-17.0
2025-01-06,IF,,9,国信期货,,,8473.0,-717.0
2025-01-06,IF,IF,9,国投期货,6796.0,23.0,,
2025-01-06,IF,IF,10,中信建投,6767.0,1473.0,6848.0,1016.0
2025-01-06,IF,IF,11,国信期货,6266.0,-946.0,,
2025-01-06,IF,,11,招商期货,,,6726.0,-75.0
2025-01-06,IF,IF,12,永安期货,5950.0,-55.0,,
2025-01-06,IF,,12,申银万国,,,5285.0,-144.0
2025-01-06,IF,IF,13,申银万国,5287.0,35.0,,
2025-01-06,IF,,13,银河期货,,,5251.0,-191.0
2025-01-06,IF,IF,14,南华期货,5144.0,-289.0,,
2025-01-06,IF,,14,摩根大通,,,4270.0,422.0
2025-01-06,IF,,15,中泰期货,,,3506.0,-321.0
2025-01-06,IF,IF,15,宝城期货,4644.0,122.0,,
2025-01-06,IF,IF,16,光大期货,3916.0,43.0,,
2025-01-06,IF,,16,方正中期,,,3292.0,36.0
2025-01-06,IF,,17,华闻期货,,,3135.0,-697.0
2025-01-06,IF,IF,17,大越期货,3514.0,-132.0,,
2025-01-06,IF,IF,18,东海期货,2748.0,-4.0,,
2025-01-06,IF,,18,永安期货,,,2936.0,-103.0
2025-01-06,IF,,19,中银期货,,,2746.0,-14.0
2025-01-06,IF,IF,19,招商期货,2422.0,-82.0,,
2025-01-06,IF,,20,国富期货,,,2197.0,16.0
2025-01-06,IF,IF,20,弘业期货,2144.0,76.0,,
﻿2025-01-07,IF,,1,中信期货,,,44344.0,-1959.0
2025-01-07,IF,IF,1,国泰君安,48466.0,-1857.0,,
2025-01-07,IF,IF,2,中信期货,23206.0,-2507.0,,
2025-01-07,IF,,2,国泰君安,,,36861.0,-2046.0
2025-01-07,IF,IF,3,东证期货,10873.0,-1556.0,,
2025-01-07,IF,,3,海通期货,,,24053.0,-1122.0
2025-01-07,IF,IF,4,华泰期货,10231.0,340.0,,
2025-01-07,IF,,4,广发期货,,,17997.0,-670.0
2025-01-07,IF,,5,东证期货,,,16403.0,-1426.0
2025-01-07,IF,IF,5,海通期货,9579.0,-602.0,,
2025-01-07,IF,,6,华泰期货,,,13918.0,261.0
2025-01-07,IF,IF,6,银河期货,8028.0,-264.0,,
2025-01-07,IF,,7,国投期货,,,12609.0,-14.0
2025-01-07,IF,IF,7,浙商期货,7333.0,7.0,,
2025-01-07,IF,IF,8,国投期货,6820.0,24.0,,
2025-01-07,IF,,8,瑞银期货,,,10874.0,-132.0
2025-01-07,IF,,9,国信期货,,,8091.0,-382.0
2025-01-07,IF,IF,9,广发期货,6578.0,-710.0,,
2025-01-07,IF,IF,10,中信建投,5989.0,-778.0,,
2025-01-07,IF,,10,招商期货,,,6675.0,-51.0
2025-01-07,IF,,11,中信建投,,,5533.0,-1315.0
2025-01-07,IF,IF,11,永安期货,5772.0,-178.0,,
2025-01-07,IF,IF,12,国信期货,5709.0,-557.0,,
2025-01-07,IF,,12,申银万国,,,5109.0,-176.0
2025-01-07,IF,IF,13,申银万国,5280.0,-7.0,,
2025-01-07,IF,,13,银河期货,,,5038.0,-213.0
2025-01-07,IF,,14,中泰期货,,,3488.0,-18.0
2025-01-07,IF,IF,14,南华期货,5169.0,25.0,,
2025-01-07,IF,IF,15,宝城期货,4680.0,36.0,,
2025-01-07,IF,,15,方正中期,,,3260.0,-32.0
2025-01-07,IF,IF,16,光大期货,3872.0,-44.0,,
2025-01-07,IF,,16,华闻期货,,,3243.0,108.0
2025-01-07,IF,,17,中银期货,,,2773.0,27.0
2025-01-07,IF,IF,17,大越期货,3394.0,-120.0,,
2025-01-07,IF,IF,18,招商期货,3151.0,30.0,,
2025-01-07,IF,,18,摩根大通,,,2731.0,4.0
2025-01-07,IF,IF,19,一德期货,2902.0,-430.0,,
2025-01-07,IF,,19,永安期货,,,2711.0,-225.0
2025-01-07,IF,IF,20,中金期货,2126.0,22.0,,
2025-01-07,IF,,20,中金财富,,,2332.0,225.0
﻿2025-01-08,IF,,1,中信期货,,,47851.0,3507.0
2025-01-08,IF,IF,1,国泰君安,51300.0,2834.0,,
2025-01-08,IF,IF,2,中信期货,26385.0,3179.0,,
2025-01-08,IF,,2,国泰君安,,,38722.0,1861.0
2025-01-08,IF,IF,3,东证期货,12807.0,1934.0,,
2025-01-08,IF,,3,海通期货,,,25498.0,1445.0
2025-01-08,IF,,4,东证期货,,,18379.0,1976.0
2025-01-08,IF,IF,4,海通期货,11190.0,1611.0,,
2025-01-08,IF,IF,5,华泰期货,10130.0,-101.0,,
2025-01-08,IF,,5,广发期货,,,17680.0,-317.0
2025-01-08,IF,,6,华泰期货,,,13802.0,-116.0
2025-01-08,IF,IF,6,银河期货,8311.0,283.0,,
2025-01-08,IF,IF,7,中信建投,7461.0,1472.0,,
2025-01-08,IF,,7,国投期货,,,12842.0,233.0
2025-01-08,IF,IF,8,浙商期货,7220.0,-113.0,,
2025-01-08,IF,,8,瑞银期货,,,9933.0,-941.0
2025-01-08,IF,,9,国信期货,,,8623.0,532.0
2025-01-08,IF,IF,9,国投期货,7130.0,310.0,,
2025-01-08,IF,IF,10,广发期货,6828.0,250.0,,
2025-01-08,IF,,10,招商期货,,,6947.0,272.0
2025-01-08,IF,,11,中信建投,,,6682.0,1149.0
2025-01-08,IF,IF,11,国信期货,6415.0,706.0,,
2025-01-08,IF,IF,12,永安期货,5827.0,55.0,,
2025-01-08,IF,,12,银河期货,,,5184.0,146.0
2025-01-08,IF,IF,13,申银万国,5272.0,-8.0,5174.0,65.0
2025-01-08,IF,,14,中泰期货,,,3859.0,371.0
2025-01-08,IF,IF,14,南华期货,5058.0,-111.0,,
2025-01-08,IF,,15,华闻期货,,,3655.0,412.0
2025-01-08,IF,IF,15,宝城期货,4952.0,-33.0,,
2025-01-08,IF,IF,16,光大期货,3972.0,100.0,,
2025-01-08,IF,,16,方正中期,,,3280.0,20.0
2025-01-08,IF,IF,17,大越期货,3105.0,-289.0,,
2025-01-08,IF,,17,永安期货,,,2920.0,209.0
2025-01-08,IF,IF,18,招商期货,2538.0,111.0,,
2025-01-08,IF,,18,摩根大通,,,2854.0,123.0
2025-01-08,IF,IF,19,中金期货,2361.0,235.0,,
2025-01-08,IF,,19,中银期货,,,2793.0,20.0
2025-01-08,IF,IF,20,中泰期货,1936.0,168.0,,
2025-01-08,IF,,20,中金财富,,,2359.0,27.0
﻿2025-01-09,IF,,1,中信期货,,,44025.0,-3826.0
2025-01-09,IF,IF,1,国泰君安,46490.0,-4810.0,,
2025-01-09,IF,IF,2,中信期货,21920.0,-4465.0,,
2025-01-09,IF,,2,国泰君安,,,33783.0,-4939.0
2025-01-09,IF,IF,3,东证期货,10613.0,-2194.0,,
